-170.583027347371,57.4632609770185,-76.6027390829443,-70.8598906108323,89.9995792406002,170.583026767762
-170.54318760533,57.418253611308,-76.5320952686908,-70.8855267540784,89.9995782590206,170.543187670395
-170.50337480803,57.373186185606,-76.4613292354018,-70.9112255874151,89.9995782103214,170.503374822253
-170.463589365533,57.3280586170742,-76.3904411580548,-70.9369861212784,89.9995782091722,170.463589376328
-170.423831301199,57.2828707500092,-76.3194306201336,-70.9628090397665,89.9995782388381,170.423831243664
-170.384100616614,57.2376225658739,-76.2482975810983,-70.988693904415,89.9995782410736,170.384100558784
-170.344397316729,57.1923139208429,-76.1770416871788,-71.0146411783657,89.9995782471628,170.344397253755
-170.30472128495,57.1469446875792,-76.105662475574,-71.0406508936646,89.9995786754856,170.30472123006
-170.265072890371,57.1015148995423,-76.0341604710752,-71.066723200647,89.9995782074998,170.265072882724
-170.225451633804,57.0560242222422,-75.9625342771331,-71.0928585301859,89.9995786893072,170.225451599796
-170.185858413965,57.0104714738302,-75.890779799979,-71.1190602650537,89.9995797948063,170.185858265503
-170.146291716126,56.9648603309617,-75.8189109446988,-71.145318215671,89.9995782112269,170.14629169864
-170.106752795972,56.9191867969068,-75.7469127437947,-71.1716429092591,89.9995782148348,170.106752775338
-170.067241668208,56.8734508074933,-75.6747851169205,-71.1980341152511,89.9995797472263,170.067241584623
-170.027757567779,56.8276548339781,-75.6025375614464,-71.2244855613198,89.9995797089635,170.02775754272
-170.583027347371,57.4632609770185,-76.6027390829443,-70.8598906108323,89.9995792406002,170.583026767762
-170.54318760533,57.418253611308,-76.5320952686908,-70.8855267540784,89.9995782590206,170.543187670395
-170.50337480803,57.373186185606,-76.4613292354018,-70.9112255874151,89.9995782103214,170.503374822253
-170.463589365533,57.3280586170742,-76.3904411580548,-70.9369861212784,89.9995782091722,170.463589376328
-170.423831301199,57.2828707500092,-76.3194306201336,-70.9628090397665,89.9995782388381,170.423831243664
-170.384100616614,57.2376225658739,-76.2482975810983,-70.988693904415,89.9995782410736,170.384100558784
-170.344397316729,57.1923139208429,-76.1770416871788,-71.0146411783657,89.9995782471628,170.344397253755
-170.30472128495,57.1469446875792,-76.105662475574,-71.0406508936646,89.9995786754856,170.30472123006
-170.265072890371,57.1015148995423,-76.0341604710752,-71.066723200647,89.9995782074998,170.265072882724
-170.225451633804,57.0560242222422,-75.9625342771331,-71.0928585301859,89.9995786893072,170.225451599796
-170.185858413965,57.0104714738302,-75.890779799979,-71.1190602650537,89.9995797948063,170.185858265503
-170.146291716126,56.9648603309617,-75.8189109446988,-71.145318215671,89.9995782112269,170.14629169864
-170.106752795972,56.9191867969068,-75.7469127437947,-71.1716429092591,89.9995782148348,170.106752775338
-170.067241668208,56.8734508074933,-75.6747851169205,-71.1980341152511,89.9995797472263,170.067241584623
-170.027757567779,56.8276548339781,-75.6025375614464,-71.2244855613198,89.9995797089635,170.02775754272
-170.583027347371,57.4632609770185,-76.6027390829443,-70.8598906108323,89.9995792406002,170.583026767762
-170.54318760533,57.418253611308,-76.5320952686908,-70.8855267540784,89.9995782590206,170.543187670395
-170.50337480803,57.373186185606,-76.4613292354018,-70.9112255874151,89.9995782103214,170.503374822253
