-0.453286907615640,-0.186177281695743,0.157
-0.454264882258748,-0.191054358823747,0.157
-0.466782957690528,-0.193395355845189,0.157
-0.467369742476393,-0.203344593186317,0.157
-0.465804983047421,-0.206075756377999,0.157
-0.453678097472883,-0.207831504144081,0.157
-0.452308932972532,-0.234167720635302,0.157
-0.438617287969022,-0.236508717656744,0.157
-0.437834908254536,-0.240995628614508,0.157
